ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2016-146262,02/01/2016,VW-21775,Corporate,United States,Medina,Ohio,OFF-LA-10004544,Office Supplies,Labels,23.68
CA-2016-146262,02/01/2016,VW-21775,Corporate,United States,Medina,Ohio,FUR-BO-10004695,Furniture,Bookcases,452.45
CA-2016-146262,02/01/2016,VW-21775,Corporate,United States,Medina,Ohio,TEC-PH-10002844,Technology,Phones,62.982
CA-2016-146262,02/01/2016,VW-21775,Corporate,United States,Medina,Ohio,TEC-MA-10000864,Technology,Machines,1188
CA-2016-146262,02/01/2016,VW-21775,Corporate,United States,Medina,Ohio,TEC-AC-10000109,Technology,Accessories,89.584
CA-2017-130162,28/10/2017,JH-15910,Consumer,United States,Los Angeles,California,OFF-ST-10001328,Office Supplies,Storage,93.06
CA-2017-130162,28/10/2017,JH-15910,Consumer,United States,Los Angeles,California,TEC-PH-10002563,Technology,Phones,302.376
CA-2016-169397,24/12/2016,JB-15925,Consumer,United States,Dublin,Ohio,OFF-FA-10000585,Office Supplies,Fasteners,5.584
CA-2016-169397,24/12/2016,JB-15925,Consumer,United States,Dublin,Ohio,OFF-PA-10004000,Office Supplies,Paper,22.704
CA-2016-169397,24/12/2016,JB-15925,Consumer,United States,Dublin,Ohio,OFF-BI-10002852,Office Supplies,Binders,19.776
CA-2016-169397,24/12/2016,JB-15925,Consumer,United States,Dublin,Ohio,FUR-FU-10000087,Furniture,Furnishings,72.704
CA-2016-169397,24/12/2016,JB-15925,Consumer,United States,Dublin,Ohio,TEC-MA-10001148,Technology,Machines,479.988
CA-2016-169397,24/12/2016,JB-15925,Consumer,United States,Dublin,Ohio,OFF-AR-10001958,Office Supplies,Art,27.168
CA-2016-163055,09/08/2016,DS-13180,Corporate,United States,Detroit,Michigan,OFF-AR-10001026,Office Supplies,Art,2.2
CA-2016-163055,09/08/2016,DS-13180,Corporate,United States,Detroit,Michigan,FUR-TA-10003748,Furniture,Tables,622.45
CA-2016-163055,09/08/2016,DS-13180,Corporate,United States,Detroit,Michigan,OFF-ST-10002485,Office Supplies,Storage,21.98
US-2016-145436,28/02/2016,VD-21670,Consumer,United States,Columbia,Tennessee,FUR-CH-10004860,Furniture,Chairs,161.568
US-2016-145436,28/02/2016,VD-21670,Consumer,United States,Columbia,Tennessee,FUR-CH-10004477,Furniture,Chairs,389.696
US-2015-156216,13/09/2015,EA-14035,Corporate,United States,Charlotte,North Carolina,OFF-BI-10001679,Office Supplies,Binders,18.648
US-2018-100930,07/04/2018,CS-12400,Home Office,United States,Tampa,Florida,FUR-TA-10001705,Furniture,Tables,233.86
US-2018-100930,07/04/2018,CS-12400,Home Office,United States,Tampa,Florida,FUR-TA-10003473,Furniture,Tables,620.6145
US-2018-100930,07/04/2018,CS-12400,Home Office,United States,Tampa,Florida,OFF-BI-10001679,Office Supplies,Binders,5.328
US-2018-100930,07/04/2018,CS-12400,Home Office,United States,Tampa,Florida,FUR-FU-10004017,Furniture,Furnishings,258.072
US-2018-100930,07/04/2018,CS-12400,Home Office,United States,Tampa,Florida,TEC-AC-10003832,Technology,Accessories,617.976
CA-2018-160514,12/11/2018,DB-13120,Corporate,United States,Santa Clara,California,OFF-PA-10002479,Office Supplies,Paper,10.56
CA-2017-157749,04/06/2017,KL-16645,Consumer,United States,Chicago,Illinois,OFF-PA-10003349,Office Supplies,Paper,25.92
CA-2017-157749,04/06/2017,KL-16645,Consumer,United States,Chicago,Illinois,FUR-FU-10000576,Furniture,Furnishings,419.68
CA-2017-157749,04/06/2017,KL-16645,Consumer,United States,Chicago,Illinois,FUR-FU-10004351,Furniture,Furnishings,11.688
CA-2017-157749,04/06/2017,KL-16645,Consumer,United States,Chicago,Illinois,TEC-PH-10000011,Technology,Phones,31.984
CA-2017-157749,04/06/2017,KL-16645,Consumer,United States,Chicago,Illinois,FUR-TA-10002607,Furniture,Tables,177.225
CA-2017-157749,04/06/2017,KL-16645,Consumer,United States,Chicago,Illinois,FUR-FU-10002505,Furniture,Furnishings,4.044
CA-2017-157749,04/06/2017,KL-16645,Consumer,United States,Chicago,Illinois,OFF-AR-10004685,Office Supplies,Art,7.408
CA-2015-131926,01/06/2015,DW-13480,Home Office,United States,Lakeville,Minnesota,FUR-CH-10004063,Furniture,Chairs,2001.86
CA-2015-131926,01/06/2015,DW-13480,Home Office,United States,Lakeville,Minnesota,OFF-ST-10002276,Office Supplies,Storage,166.72
CA-2015-131926,01/06/2015,DW-13480,Home Office,United States,Lakeville,Minnesota,OFF-PA-10004082,Office Supplies,Paper,47.88
CA-2015-131926,01/06/2015,DW-13480,Home Office,United States,Lakeville,Minnesota,OFF-AP-10002945,Office Supplies,Appliances,1503.25
CA-2015-131926,01/06/2015,DW-13480,Home Office,United States,Lakeville,Minnesota,OFF-PA-10000061,Office Supplies,Paper,25.92
CA-2017-154739,10/12/2017,LH-17155,Consumer,United States,San Francisco,California,FUR-CH-10002965,Furniture,Chairs,321.568
CA-2017-145625,11/09/2017,KC-16540,Consumer,United States,San Diego,California,OFF-PA-10004569,Office Supplies,Paper,7.61
CA-2017-145625,11/09/2017,KC-16540,Consumer,United States,San Diego,California,TEC-AC-10003832,Technology,Accessories,3347.37
CA-2017-146941,10/12/2017,DL-13315,Consumer,United States,New York City,New York,OFF-ST-10001228,Office Supplies,Storage,80.58
CA-2017-146941,10/12/2017,DL-13315,Consumer,United States,New York City,New York,OFF-EN-10003296,Office Supplies,Envelopes,361.92
US-2016-159982,28/11/2016,DR-12880,Corporate,United States,Chicago,Illinois,FUR-FU-10002505,Furniture,Furnishings,12.132
US-2016-159982,28/11/2016,DR-12880,Corporate,United States,Chicago,Illinois,OFF-ST-10004804,Office Supplies,Storage,82.368
US-2016-159982,28/11/2016,DR-12880,Corporate,United States,Chicago,Illinois,OFF-ST-10001590,Office Supplies,Storage,53.92
US-2016-159982,28/11/2016,DR-12880,Corporate,United States,Chicago,Illinois,TEC-PH-10001580,Technology,Phones,647.904
CA-2018-163139,01/12/2018,CC-12670,Consumer,United States,New York City,New York,TEC-AC-10000290,Technology,Accessories,20.37
CA-2018-163139,01/12/2018,CC-12670,Consumer,United States,New York City,New York,OFF-ST-10002790,Office Supplies,Storage,221.55
CA-2018-163139,01/12/2018,CC-12670,Consumer,United States,New York City,New York,OFF-BI-10003460,Office Supplies,Binders,17.52
US-2018-155299,08/06/2018,Dl-13600,Corporate,United States,Pasadena,Texas,OFF-AP-10002203,Office Supplies,Appliances,1.624
US-2015-106992,19/09/2015,SB-20290,Corporate,United States,Houston,Texas,TEC-MA-10000822,Technology,Machines,3059.982
US-2015-106992,19/09/2015,SB-20290,Corporate,United States,Houston,Texas,TEC-MA-10003353,Technology,Machines,2519.958
CA-2017-125318,06/06/2017,RC-19825,Consumer,United States,Chicago,Illinois,TEC-PH-10001433,Technology,Phones,328.224
CA-2016-155040,10/11/2016,AH-10210,Consumer,United States,Brentwood,California,TEC-AC-10004469,Technology,Accessories,79.9
CA-2018-136826,16/06/2018,CB-12535,Corporate,United States,Chapel Hill,North Carolina,OFF-AR-10003602,Office Supplies,Art,14.016
CA-2017-111010,22/01/2017,PG-18895,Consumer,United States,Morristown,New Jersey,OFF-FA-10003472,Office Supplies,Fasteners,7.56
US-2018-145366,09/12/2018,CA-12310,Corporate,United States,Cincinnati,Ohio,OFF-ST-10004180,Office Supplies,Storage,37.208
US-2018-145366,09/12/2018,CA-12310,Corporate,United States,Cincinnati,Ohio,OFF-EN-10004386,Office Supplies,Envelopes,57.576
CA-2018-163979,28/12/2018,KH-16690,Corporate,United States,San Francisco,California,OFF-ST-10003208,Office Supplies,Storage,725.84
CA-2016-155334,30/07/2016,HA-14920,Consumer,United States,San Francisco,California,TEC-AC-10003628,Technology,Accessories,209.93
CA-2016-155334,30/07/2016,HA-14920,Consumer,United States,San Francisco,California,FUR-FU-10003274,Furniture,Furnishings,5.28
CA-2016-155334,30/07/2016,HA-14920,Consumer,United States,San Francisco,California,OFF-BI-10002557,Office Supplies,Binders,10.92
CA-2018-118136,16/09/2018,BB-10990,Corporate,United States,Inglewood,California,OFF-PA-10002615,Office Supplies,Paper,8.82
CA-2018-118136,16/09/2018,BB-10990,Corporate,United States,Inglewood,California,OFF-AR-10001427,Office Supplies,Art,5.98
CA-2018-132976,13/10/2018,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,OFF-PA-10000673,Office Supplies,Paper,11.648
CA-2018-132976,13/10/2018,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,OFF-PA-10004470,Office Supplies,Paper,18.176
CA-2018-132976,13/10/2018,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,OFF-ST-10000876,Office Supplies,Storage,59.712
CA-2018-132976,13/10/2018,AG-10495,Corporate,United States,Philadelphia,Pennsylvania,OFF-LA-10002043,Office Supplies,Labels,24.84
US-2016-161991,26/09/2016,SC-20725,Consumer,United States,Houston,Texas,OFF-BI-10004967,Office Supplies,Binders,2.08
US-2016-161991,26/09/2016,SC-20725,Consumer,United States,Houston,Texas,TEC-PH-10001760,Technology,Phones,1114.4
CA-2016-130890,02/11/2016,JO-15280,Consumer,United States,Los Angeles,California,FUR-TA-10002903,Furniture,Tables,1038.84
CA-2016-130883,26/09/2016,TB-21520,Consumer,United States,Portland,Oregon,OFF-PA-10000474,Office Supplies,Paper,141.76
CA-2016-130883,26/09/2016,TB-21520,Consumer,United States,Portland,Oregon,TEC-AC-10001956,Technology,Accessories,239.8
CA-2016-130883,26/09/2016,TB-21520,Consumer,United States,Portland,Oregon,OFF-PA-10004100,Office Supplies,Paper,31.104
CA-2017-112697,18/12/2017,AH-10195,Corporate,United States,Tamarac,Florida,OFF-BI-10000778,Office Supplies,Binders,254.058
CA-2017-112697,18/12/2017,AH-10195,Corporate,United States,Tamarac,Florida,OFF-AP-10002684,Office Supplies,Appliances,194.528
CA-2017-112697,18/12/2017,AH-10195,Corporate,United States,Tamarac,Florida,OFF-SU-10000646,Office Supplies,Supplies,961.48
CA-2017-110772,20/11/2017,NZ-18565,Home Office,United States,Columbus,Ohio,OFF-FA-10002983,Office Supplies,Fasteners,19.096
CA-2017-110772,20/11/2017,NZ-18565,Home Office,United States,Columbus,Ohio,OFF-LA-10004689,Office Supplies,Labels,18.496
CA-2017-110772,20/11/2017,NZ-18565,Home Office,United States,Columbus,Ohio,TEC-AC-10002001,Technology,Accessories,255.984
CA-2017-110772,20/11/2017,NZ-18565,Home Office,United States,Columbus,Ohio,FUR-BO-10004709,Furniture,Bookcases,86.97
CA-2015-111451,26/12/2015,KL-16555,Corporate,United States,Colorado Springs,Colorado,FUR-FU-10004091,Furniture,Furnishings,300.416
CA-2015-111451,26/12/2015,KL-16555,Corporate,United States,Colorado Springs,Colorado,FUR-CH-10001891,Furniture,Chairs,230.352
CA-2015-111451,26/12/2015,KL-16555,Corporate,United States,Colorado Springs,Colorado,FUR-FU-10002918,Furniture,Furnishings,218.352
CA-2015-111451,26/12/2015,KL-16555,Corporate,United States,Colorado Springs,Colorado,OFF-BI-10004593,Office Supplies,Binders,78.6
CA-2015-111451,26/12/2015,KL-16555,Corporate,United States,Colorado Springs,Colorado,OFF-FA-10004854,Office Supplies,Fasteners,27.552
CA-2017-142545,28/10/2017,JD-15895,Corporate,United States,Belleville,New Jersey,OFF-PA-10002105,Office Supplies,Paper,32.4
CA-2017-142545,28/10/2017,JD-15895,Corporate,United States,Belleville,New Jersey,OFF-ST-10002756,Office Supplies,Storage,1082.48
CA-2017-142545,28/10/2017,JD-15895,Corporate,United States,Belleville,New Jersey,OFF-PA-10004243,Office Supplies,Paper,56.91
CA-2017-142545,28/10/2017,JD-15895,Corporate,United States,Belleville,New Jersey,FUR-FU-10001861,Furniture,Furnishings,77.6
CA-2017-142545,28/10/2017,JD-15895,Corporate,United States,Belleville,New Jersey,OFF-BI-10002706,Office Supplies,Binders,14.28
US-2018-152380,19/11/2018,JH-15910,Consumer,United States,Chicago,Illinois,FUR-TA-10002533,Furniture,Tables,219.075
CA-2016-144253,04/05/2016,AS-10225,Corporate,United States,New York City,New York,FUR-FU-10002671,Furniture,Furnishings,26.8
CA-2015-130960,30/12/2015,KB-16600,Corporate,United States,Taylor,Michigan,OFF-AR-10003651,Office Supplies,Art,9.84
CA-2015-111003,01/06/2015,CR-12625,Home Office,United States,Lakewood,New Jersey,OFF-BI-10001072,Office Supplies,Binders,45.48
CA-2015-111003,01/06/2015,CR-12625,Home Office,United States,Lakewood,New Jersey,OFF-AR-10002135,Office Supplies,Art,289.2
CA-2018-126774,15/04/2018,SH-20395,Consumer,United States,Arlington,Virginia,OFF-AR-10002804,Office Supplies,Art,4.89
CA-2017-142902,12/09/2017,BP-11185,Corporate,United States,Arvada,Colorado,FUR-FU-10001918,Furniture,Furnishings,15.136
CA-2017-142902,12/09/2017,BP-11185,Corporate,United States,Arvada,Colorado,FUR-CH-10004086,Furniture,Chairs,466.768
CA-2017-142902,12/09/2017,BP-11185,Corporate,United States,Arvada,Colorado,FUR-FU-10001756,Furniture,Furnishings,15.232
CA-2017-142902,12/09/2017,BP-11185,Corporate,United States,Arvada,Colorado,OFF-LA-10000634,Office Supplies,Labels,6.264
CA-2015-120887,27/09/2015,TS-21205,Corporate,United States,Hackensack,New Jersey,FUR-FU-10001588,Furniture,Furnishings,87.54
CA-2015-167850,09/08/2015,AG-10525,Corporate,United States,Saint Petersburg,Florida,TEC-PH-10002398,Technology,Phones,178.384
CA-2015-167850,09/08/2015,AG-10525,Corporate,United States,Saint Petersburg,Florida,OFF-PA-10001937,Office Supplies,Paper,15.552
CA-2015-164259,28/12/2015,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,OFF-AR-10003373,Office Supplies,Art,99.136
CA-2015-164973,04/11/2015,NM-18445,Home Office,United States,New York City,New York,FUR-CH-10002602,Furniture,Chairs,135.882
CA-2015-164973,04/11/2015,NM-18445,Home Office,United States,New York City,New York,TEC-MA-10002927,Technology,Machines,3991.98
CA-2015-164973,04/11/2015,NM-18445,Home Office,United States,New York City,New York,TEC-PH-10004093,Technology,Phones,275.94
CA-2015-164973,04/11/2015,NM-18445,Home Office,United States,New York City,New York,TEC-AC-10000892,Technology,Accessories,360
CA-2015-164973,04/11/2015,NM-18445,Home Office,United States,New York City,New York,OFF-ST-10002974,Office Supplies,Storage,43.57
CA-2015-156601,19/09/2015,FA-14230,Corporate,United States,Long Beach,California,OFF-FA-10000624,Office Supplies,Fasteners,7.16
CA-2017-162138,23/04/2017,GK-14620,Corporate,United States,Hesperia,California,OFF-BI-10004593,Office Supplies,Binders,251.52
CA-2017-162138,23/04/2017,GK-14620,Corporate,United States,Hesperia,California,TEC-AC-10001908,Technology,Accessories,99.99
CA-2018-153339,03/11/2018,DJ-13510,Corporate,United States,Murfreesboro,Tennessee,FUR-FU-10001967,Furniture,Furnishings,15.992
US-2017-141544,30/08/2017,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,TEC-PH-10003645,Technology,Phones,290.898
US-2017-141544,30/08/2017,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,OFF-ST-10000675,Office Supplies,Storage,54.224
US-2017-141544,30/08/2017,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,FUR-CH-10003312,Furniture,Chairs,786.744
US-2017-141544,30/08/2017,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,OFF-LA-10001074,Office Supplies,Labels,100.24
US-2017-141544,30/08/2017,PO-18850,Consumer,United States,Philadelphia,Pennsylvania,OFF-BI-10001524,Office Supplies,Binders,37.764
US-2017-150147,25/04/2017,JL-15850,Consumer,United States,Philadelphia,Pennsylvania,TEC-PH-10004614,Technology,Phones,82.8
US-2017-150147,25/04/2017,JL-15850,Consumer,United States,Philadelphia,Pennsylvania,OFF-BI-10001153,Office Supplies,Binders,20.724
US-2017-150147,25/04/2017,JL-15850,Consumer,United States,Philadelphia,Pennsylvania,OFF-BI-10001982,Office Supplies,Binders,4.896
CA-2016-137946,01/09/2016,DB-13615,Consumer,United States,Los Angeles,California,OFF-BI-10001922,Office Supplies,Binders,4.752
CA-2016-137946,01/09/2016,DB-13615,Consumer,United States,Los Angeles,California,TEC-CO-10001449,Technology,Copiers,959.984
CA-2016-137946,01/09/2016,DB-13615,Consumer,United States,Los Angeles,California,OFF-BI-10004140,Office Supplies,Binders,14.368
CA-2015-129924,12/07/2015,AC-10420,Corporate,United States,San Francisco,California,OFF-BI-10003314,Office Supplies,Binders,7.712
CA-2015-129924,12/07/2015,AC-10420,Corporate,United States,San Francisco,California,FUR-TA-10004575,Furniture,Tables,698.352
CA-2016-128167,22/06/2016,KL-16645,Consumer,United States,Layton,Utah,OFF-FA-10000490,Office Supplies,Fasteners,4.96
CA-2015-122336,13/04/2015,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,OFF-AR-10000122,Office Supplies,Art,17.856
CA-2015-122336,13/04/2015,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,OFF-BI-10003656,Office Supplies,Binders,509.97
CA-2015-122336,13/04/2015,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,OFF-FA-10002780,Office Supplies,Fasteners,30.992
CA-2015-122336,13/04/2015,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,TEC-PH-10000702,Technology,Phones,71.928
US-2016-120712,20/12/2016,CS-12130,Consumer,United States,Austin,Texas,OFF-ST-10000107,Office Supplies,Storage,88.8
CA-2018-169901,15/06/2018,CC-12550,Consumer,United States,San Francisco,California,TEC-PH-10002293,Technology,Phones,47.976
CA-2018-134306,08/07/2018,TD-20995,Consumer,United States,Lowell,Massachusetts,OFF-AR-10004027,Office Supplies,Art,7.56
CA-2018-134306,08/07/2018,TD-20995,Consumer,United States,Lowell,Massachusetts,OFF-PA-10000249,Office Supplies,Paper,24.56
CA-2018-134306,08/07/2018,TD-20995,Consumer,United States,Lowell,Massachusetts,OFF-AR-10001374,Office Supplies,Art,12.96
CA-2017-129714,01/09/2017,AB-10060,Home Office,United States,New York City,New York,TEC-AC-10000290,Technology,Accessories,6.79
CA-2017-129714,01/09/2017,AB-10060,Home Office,United States,New York City,New York,OFF-PA-10001970,Office Supplies,Paper,24.56
CA-2017-129714,01/09/2017,AB-10060,Home Office,United States,New York City,New York,OFF-BI-10002160,Office Supplies,Binders,3.048
CA-2017-129714,01/09/2017,AB-10060,Home Office,United States,New York City,New York,OFF-PA-10001970,Office Supplies,Paper,49.12
CA-2017-129714,01/09/2017,AB-10060,Home Office,United States,New York City,New York,OFF-BI-10004995,Office Supplies,Binders,4355.168
CA-2017-138520,08/04/2017,JL-15505,Consumer,United States,New York City,New York,FUR-BO-10002268,Furniture,Bookcases,388.704
CA-2017-138520,08/04/2017,JL-15505,Consumer,United States,New York City,New York,OFF-EN-10001137,Office Supplies,Envelopes,8.26
CA-2017-138520,08/04/2017,JL-15505,Consumer,United States,New York City,New York,OFF-AR-10002399,Office Supplies,Art,17.04
CA-2017-138520,08/04/2017,JL-15505,Consumer,United States,New York City,New York,OFF-PA-10002713,Office Supplies,Paper,34.4
CA-2017-130001,23/04/2017,HK-14890,Corporate,United States,Charlotte,North Carolina,OFF-PA-10002666,Office Supplies,Paper,36.24
CA-2018-155698,08/03/2018,VB-21745,Corporate,United States,Columbus,Georgia,OFF-AP-10001124,Office Supplies,Appliances,647.84
CA-2018-155698,08/03/2018,VB-21745,Corporate,United States,Columbus,Georgia,OFF-LA-10001158,Office Supplies,Labels,20.7
CA-2018-144904,25/09/2018,KW-16435,Consumer,United States,New York City,New York,OFF-LA-10001158,Office Supplies,Labels,20.7
CA-2018-144904,25/09/2018,KW-16435,Consumer,United States,New York City,New York,FUR-CH-10000785,Furniture,Chairs,488.646
CA-2018-144904,25/09/2018,KW-16435,Consumer,United States,New York City,New York,OFF-AR-10003732,Office Supplies,Art,5.56
CA-2018-144904,25/09/2018,KW-16435,Consumer,United States,New York City,New York,FUR-FU-10000023,Furniture,Furnishings,47.12
CA-2015-123344,24/09/2015,JD-16060,Consumer,United States,San Francisco,California,OFF-ST-10001713,Office Supplies,Storage,211.96
